colonne,min_fin_fenetre,id_joueur,date_match,moment,mean,std,skewness,kurtosis,RMS,IQR,Q10,Q25,median,Q75,Q90,prop_sup_seuil
ACC Y,45,joueur_52,match_20230305,MT2,-1.16881,0.849095,-0.367507,1.52849,1.44467,3.00476,-1.97965,-1.50857,-1.28583,-0.717974,0.048696,
ACC Z,45,joueur_52,match_20230305,MT2,-0.53716,0.442846,-0.868957,6.19192,0.69617,1.40766,-1.04547,-0.708009,-0.523855,-0.298677,-0.00523458,
GYRO X,45,joueur_52,match_20230305,MT2,-5.55736,35.2682,0.279371,9.04557,35.7033,104.647,-41.4439,-21.6303,-4.65052,8.52381,29.1873,
GYRO Y,45,joueur_52,match_20230305,MT2,-0.000183958,62.7159,0.0713286,3.68551,62.7159,210.618,-66.5971,-25.1652,0.0270575,24.088,65.8252,
GYRO Z,45,joueur_52,match_20230305,MT2,-0.664898,38.4777,0.190089,6.7926,38.4835,122.078,-39.2709,-15.4778,-0.178029,13.459,37.0208,
NormeGradAcc,45,joueur_52,match_20230305,MT2,0.056937,0.0605434,1.6573,2.70181,0.0831103,0.188955,0.00672353,0.0134134,0.0327555,0.0797023,0.15132,0.15068627450980393
NormeGradGyro,45,joueur_52,match_20230305,MT2,3.68309,3.67545,2.14953,6.40174,5.20327,10.8569,0.688572,1.2621,2.33542,4.84231,8.66435,
ACC X,50,joueur_52,match_20230305,MT2,-0.0957697,0.182641,-0.249902,8.27168,0.206227,0.532932,-0.303552,-0.210244,-0.0831555,0.00700963,0.0985456,
ACC Y,50,joueur_52,match_20230305,MT2,-1.19814,0.515246,0.708057,2.78426,1.30423,1.8269,-1.69456,-1.42016,-1.29862,-1.14996,-0.320054,
ACC Z,50,joueur_52,match_20230305,MT2,-0.496302,0.260726,-0.369161,3.89176,0.560619,0.817196,-0.737989,-0.660686,-0.515126,-0.366219,-0.121459,
GYRO X,50,joueur_52,match_20230305,MT2,-5.65689,18.7019,-0.146391,6.23033,19.5387,57.0901,-27.071,-13.7522,-4.5674,2.80832,12.9702,
GYRO Y,50,joueur_52,match_20230305,MT2,-1.02994,31.4946,0.183222,12.0945,31.5114,88.9069,-28.2634,-11.2776,-0.368123,8.34467,25.593,
GYRO Z,50,joueur_52,match_20230305,MT2,-0.99411,20.6336,0.384286,15.77,20.6575,55.9723,-22.976,-11.7713,-0.312381,9.89066,19.6564,
NormeGradAcc,50,joueur_52,match_20230305,MT2,0.0299171,0.03216,2.4147,8.93784,0.0439237,0.0854081,0.00366491,0.00902752,0.018412,0.0391138,0.0747105,0.019243697478991597
NormeGradGyro,50,joueur_52,match_20230305,MT2,1.6938,1.71785,3.62856,22.0026,2.41246,4.31461,0.275212,0.689568,1.29453,2.13199,3.29868,
ACC X,5,joueur_64,match_20230305,MT1,0.0137199,0.418366,0.173,4.16081,0.418591,1.26874,-0.418373,-0.221689,0.0105749,0.231285,0.470733,
ACC Y,5,joueur_64,match_20230305,MT1,-0.878524,0.907692,-0.46175,0.0570623,1.26321,3.05287,-2.23131,-1.30003,-0.865461,-0.211727,0.299912,
ACC Z,5,joueur_64,match_20230305,MT1,-0.469393,0.393214,-1.00482,2.63755,0.612329,1.23421,-0.971864,-0.662485,-0.396597,-0.221669,-0.0611034,
GYRO X,5,joueur_64,match_20230305,MT1,15.3224,61.5171,0.239025,8.81877,63.3966,179.541,-45.2365,-10.6495,14.7874,40.3359,74.4734,
GYRO Y,5,joueur_64,match_20230305,MT1,5.47646,105.829,0.131615,2.9089,105.971,347.639,-122.312,-49.1474,4.71734,60.9429,133.153,
GYRO Z,5,joueur_64,match_20230305,MT1,11.3795,72.9779,0.178639,3.52946,73.8598,237.869,-72.1263,-20.8522,9.74264,41.4115,97.0003,
NormeGradAcc,5,joueur_64,match_20230305,MT1,0.0709022,0.0636997,1.05486,0.546453,0.0953141,0.188712,0.00790509,0.018733,0.0483472,0.113151,0.16751,0.2845238095238095
NormeGradGyro,5,joueur_64,match_20230305,MT1,7.86354,7.6308,2.46012,11.1044,10.9574,21.2943,1.22761,2.46271,5.74753,10.7284,16.9944,
ACC X,10,joueur_64,match_20230305,MT1,-0.0242107,0.395968,0.365677,7.86621,0.396708,1.17369,-0.407711,-0.217895,-0.0306566,0.173229,0.370778,
ACC Y,10,joueur_64,match_20230305,MT1,-0.858765,0.747027,-0.389792,0.86621,1.13821,2.66588,-1.90952,-1.13855,-0.856111,-0.50463,0.177597,
ACC Z,10,joueur_64,match_20230305,MT1,-0.484618,0.400703,-1.17598,6.00712,0.628822,1.20209,-0.930783,-0.649362,-0.43313,-0.264069,-0.0770615,
GYRO X,10,joueur_64,match_20230305,MT1,13.3627,53.9434,-0.0678253,7.81743,55.5738,160.968,-37.4128,-8.2983,12.8806,34.7902,63.6813,
GYRO Y,10,joueur_64,match_20230305,MT1,4.00867,98.1098,-0.231172,3.19809,98.1916,317.64,-112.99,-40.4199,5.90426,50.1756,118.573,
GYRO Z,10,joueur_64,match_20230305,MT1,10.6518,65.6992,-0.123721,5.81769,66.5571,209.685,-58.2075,-14.6237,10.6502,37.2741,80.6834,
NormeGradAcc,10,joueur_64,match_20230305,MT1,0.0575333,0.0578384,1.44504,2.18196,0.0815804,0.169256,0.00622374,0.0138887,0.0328706,0.0882377,0.145632,0.20662464985994397
NormeGradGyro,10,joueur_64,match_20230305,MT1,6.51155,6.95817,2.5756,10.2116,9.52976,19.0124,1.01134,1.90636,4.11095,8.79113,14.7675,
ACC X,15,joueur_64,match_20230305,MT1,-0.0266005,0.34844,-0.0825283,3.08367,0.349454,1.0791,-0.400848,-0.23208,-0.0255554,0.177761,0.364476,
ACC Y,15,joueur_64,match_20230305,MT1,-0.876083,0.782412,-0.353109,0.160048,1.1746,2.73173,-1.99941,-1.22566,-0.861823,-0.419213,0.22433,
ACC Z,15,joueur_64,match_20230305,MT1,-0.469173,0.35949,-0.932136,2.34553,0.591064,1.14451,-0.927434,-0.647306,-0.420695,-0.244251,-0.0665689,
GYRO X,15,joueur_64,match_20230305,MT1,14.1345,46.1158,0.461681,8.16779,48.2333,136.252,-32.2036,-6.72289,13.8059,34.1247,59.5739,
GYRO Y,15,joueur_64,match_20230305,MT1,3.6982,85.4487,-0.0728755,1.58935,85.5287,284.222,-102.774,-42.9845,4.15651,50.7171,109.659,
GYRO Z,15,joueur_64,match_20230305,MT1,11.2434,58.5438,-0.0780693,3.35562,59.6137,195.135,-52.6884,-15.922,9.67537,37.6159,78.4091,
NormeGradAcc,15,joueur_64,match_20230305,MT1,0.0584647,0.0539938,1.17741,0.783258,0.079583,0.164731,0.00713901,0.0154438,0.0393016,0.0886996,0.142413,0.2058263305322129
NormeGradGyro,15,joueur_64,match_20230305,MT1,5.65404,5.2155,2.64801,12.2067,7.69218,14.1603,1.11427,2.04754,4.29552,7.62993,11.4271,
ACC X,20,joueur_64,match_20230305,MT1,-0.0274793,0.412936,0.333821,9.8625,0.413849,1.22287,-0.421174,-0.230807,-0.0244575,0.171108,0.385023,
ACC Y,20,joueur_64,match_20230305,MT1,-0.850354,0.732551,-0.386182,0.802199,1.12238,2.60287,-1.85617,-1.13823,-0.848443,-0.505591,0.177403,
ACC Z,20,joueur_64,match_20230305,MT1,-0.461819,0.398255,-0.627269,5.66291,0.609823,1.21265,-0.921098,-0.625448,-0.414251,-0.261227,-0.0656881,
GYRO X,20,joueur_64,match_20230305,MT1,14.0122,54.414,0.0476028,9.99587,56.1892,160.707,-35.1665,-7.15161,13.5506,33.9863,63.2237,
GYRO Y,20,joueur_64,match_20230305,MT1,6.2069,94.0813,-0.181772,3.51505,94.2858,305.456,-103.42,-40.2269,5.3604,53.585,118.082,
GYRO Z,20,joueur_64,match_20230305,MT1,12.7334,69.3654,0.0612234,4.16857,70.5244,225.18,-60.5352,-16.9079,11.3943,39.9262,91.5088,
NormeGradAcc,20,joueur_64,match_20230305,MT1,0.0564563,0.0564895,1.35873,1.61596,0.0798647,0.165696,0.00716344,0.0133736,0.0309704,0.0884934,0.142689,0.20907563025210085
NormeGradGyro,20,joueur_64,match_20230305,MT1,6.24283,6.74624,2.70028,10.707,9.19156,18.4375,1.10869,1.90367,3.87146,8.21632,14.1279,
ACC X,25,joueur_64,match_20230305,MT1,-0.0279715,0.367204,-0.222938,4.99799,0.368268,1.07308,-0.410905,-0.23995,-0.0231012,0.184878,0.355328,
ACC Y,25,joueur_64,match_20230305,MT1,-0.873453,0.791478,-0.293926,-0.0533112,1.17871,2.70511,-2.04594,-1.2417,-0.85932,-0.38771,0.231662,
ACC Z,25,joueur_64,match_20230305,MT1,-0.464696,0.359286,-1.20301,3.56717,0.587392,1.09531,-0.934327,-0.648296,-0.396582,-0.234529,-0.0777137,
GYRO X,25,joueur_64,match_20230305,MT1,13.887,43.1251,0.0281325,11.2601,45.3059,118.022,-27.5779,-6.81411,13.5954,33.9792,55.3211,
GYRO Y,25,joueur_64,match_20230305,MT1,3.75314,92.5294,0.00330451,0.763794,92.6055,306.513,-115.165,-51.3378,4.21132,59.3513,120.617,
GYRO Z,25,joueur_64,match_20230305,MT1,11.4153,66.1382,0.144913,4.49858,67.1161,212.187,-63.2191,-20.2606,9.3102,39.6008,93.3405,
NormeGradAcc,25,joueur_64,match_20230305,MT1,0.0604106,0.0529527,1.16223,1.15866,0.0803332,0.157349,0.00915764,0.01742,0.042342,0.0924304,0.139804,0.2130812324929972
NormeGradGyro,25,joueur_64,match_20230305,MT1,5.80096,5.24659,2.95598,15.9207,7.82162,14.1672,1.34728,2.35336,4.38179,7.57533,11.4865,
ACC X,30,joueur_64,match_20230305,MT1,-0.0322076,0.328481,0.017129,8.99823,0.330056,0.9212,-0.350971,-0.215328,-0.0283819,0.157126,0.288333,
ACC Y,30,joueur_64,match_20230305,MT1,-0.86527,0.605083,-0.146282,2.05198,1.05585,2.33332,-1.53451,-1.0126,-0.8957,-0.751231,0.0214471,
ACC Z,30,joueur_64,match_20230305,MT1,-0.440742,0.32999,-1.98654,8.16911,0.550588,1.02811,-0.830128,-0.523678,-0.378951,-0.276648,-0.139071,
GYRO X,30,joueur_64,match_20230305,MT1,12.8449,38.5395,0.691189,18.3142,40.6237,103.598,-21.4839,-2.61462,13.367,26.833,46.7825,
GYRO Y,30,joueur_64,match_20230305,MT1,5.87205,76.1062,0.0663693,3.48466,76.3324,253.042,-79.5553,-28.6744,4.84153,39.5153,94.2732,
GYRO Z,30,joueur_64,match_20230305,MT1,11.9112,51.8449,-0.112385,7.18019,53.1956,171.958,-38.4067,-7.22047,11.1926,28.978,62.841,
NormeGradAcc,30,joueur_64,match_20230305,MT1,0.0381161,0.0484062,1.81459,3.55095,0.0616117,0.140757,0.00257463,0.00543772,0.0141995,0.0579519,0.112587,0.12120448179271709
NormeGradGyro,30,joueur_64,match_20230305,MT1,4.04737,4.78401,2.86419,12.8218,6.26642,12.5582,0.580682,1.07115,2.14284,5.56634,9.6596,
ACC X,35,joueur_64,match_20230305,MT1,-0.00181602,0.357286,0.0516569,7.55069,0.357291,1.02201,-0.345587,-0.18568,0.00362273,0.185103,0.348705,
ACC Y,35,joueur_64,match_20230305,MT1,-0.8611,0.692716,-0.239262,1.07171,1.10515,2.54253,-1.8289,-1.09551,-0.873816,-0.588982,0.135798,
ACC Z,35,joueur_64,match_20230305,MT1,-0.463001,0.354269,-0.661683,5.79808,0.58299,1.08139,-0.904711,-0.616113,-0.405603,-0.275991,-0.10382,
GYRO X,35,joueur_64,match_20230305,MT1,13.9529,41.1203,0.94729,12.9366,43.4231,113.981,-24.1291,-2.43594,13.6781,30.1316,50.3586,
GYRO Y,35,joueur_64,match_20230305,MT1,2.9629,84.6041,-0.535629,4.78017,84.6559,281.784,-102.708,-36.3514,4.81325,45.6144,106.611,
GYRO Z,35,joueur_64,match_20230305,MT1,11.5015,58.7879,-0.155316,2.9241,59.9024,204.253,-55.4214,-14.0898,11.3639,37.0466,79.0743,
NormeGradAcc,35,joueur_64,match_20230305,MT1,0.0484421,0.0526811,1.43983,1.71126,0.0715677,0.156006,0.00452608,0.00945512,0.0233189,0.0757205,0.131313,0.16879551820728292
NormeGradGyro,35,joueur_64,match_20230305,MT1,4.81893,5.09621,2.94211,16.4881,7.0138,13.3073,0.814719,1.42534,3.00002,6.71222,10.742,
ACC X,40,joueur_64,match_20230305,MT1,-0.0154559,0.366615,-0.355469,8.25691,0.366941,1.00186,-0.359438,-0.204776,-0.014264,0.168998,0.348952,
ACC Y,40,joueur_64,match_20230305,MT1,-0.840049,0.670723,-0.181657,0.934123,1.07497,2.47204,-1.72473,-1.10386,-0.864135,-0.557474,0.126643,
ACC Z,40,joueur_64,match_20230305,MT1,-0.486071,0.357447,-1.34463,5.18091,0.603352,1.09218,-0.915088,-0.646887,-0.425375,-0.279896,-0.117895,
GYRO X,40,joueur_64,match_20230305,MT1,13.0863,46.6214,-0.184052,14.24,48.4232,124.961,-27.5543,-5.07889,13.7655,30.7475,52.4367,
GYRO Y,40,joueur_64,match_20230305,MT1,4.23823,79.6499,-0.0368364,2.2171,79.7626,264.403,-89.2174,-34.7221,4.2007,43.5487,101.219,
GYRO Z,40,joueur_64,match_20230305,MT1,11.5028,60.3119,-0.292655,6.01524,61.399,196.676,-50.8233,-12.1596,11.0165,35.7676,74.9644,
NormeGradAcc,40,joueur_64,match_20230305,MT1,0.0475843,0.0509446,1.6215,2.79961,0.069711,0.150021,0.00556248,0.0110566,0.0247199,0.0712579,0.125632,0.15287114845938377
NormeGradGyro,40,joueur_64,match_20230305,MT1,5.08374,5.58414,3.01941,13.3089,7.55163,14.5413,0.969083,1.69392,3.14225,6.5158,11.1479,
ACC X,45,joueur_64,match_20230305,MT1,-0.0386905,0.341026,0.0857497,5.57479,0.343214,1.0046,-0.36999,-0.21536,-0.0470355,0.133758,0.302587,
ACC Y,45,joueur_64,match_20230305,MT1,-0.839729,0.649144,-0.370169,1.04192,1.06138,2.43084,-1.71462,-1.07795,-0.841999,-0.598091,0.0805447,
ACC Z,45,joueur_64,match_20230305,MT1,-0.497571,0.351984,-1.28481,4.76571,0.609483,1.08823,-0.893109,-0.684,-0.433749,-0.295368,-0.118398,
GYRO X,45,joueur_64,match_20230305,MT1,14.1503,40.4392,0.589748,9.19042,42.8434,121.175,-24.5671,-2.73122,12.9467,29.7237,53.877,
GYRO Y,45,joueur_64,match_20230305,MT1,4.91428,76.5109,-0.060469,2.02892,76.6686,266.208,-88.0825,-27.9645,4.66293,37.8077,99.469,
GYRO Z,45,joueur_64,match_20230305,MT1,11.1652,59.3235,0.0710117,4.0193,60.3651,205.303,-51.9451,-11.1728,11.2679,33.7441,72.2724,
NormeGradAcc,45,joueur_64,match_20230305,MT1,0.0455071,0.0503428,1.4257,1.54718,0.0678623,0.15113,0.00274822,0.0083617,0.0220517,0.0708904,0.124724,0.15401960784313726
NormeGradGyro,45,joueur_64,match_20230305,MT1,4.71874,4.89614,1.96545,5.60271,6.79991,14.1141,0.538892,1.25292,2.86083,6.88829,11.1607,
ACC X,5,joueur_64,match_20230305,MT2,-0.101043,0.429195,-0.39187,2.39173,0.440929,1.35144,-0.76409,-0.28338,-0.0523649,0.146506,0.330031,
ACC Y,5,joueur_64,match_20230305,MT2,-0.670893,0.797925,-0.0404043,0.290123,1.04249,2.74276,-1.60505,-1.02646,-0.84568,-0.0532803,0.506661,
ACC Z,5,joueur_64,match_20230305,MT2,-0.379449,0.376031,-0.498157,7.57505,0.53421,1.06008,-0.797159,-0.497184,-0.337886,-0.222477,-0.0782677,
GYRO X,5,joueur_64,match_20230305,MT2,14.4171,43.178,0.246941,14.5318,45.5214,112.476,-21.9972,-0.731464,14.1989,29.6704,50.5754,
GYRO Y,5,joueur_64,match_20230305,MT2,3.4602,77.5458,-0.381413,9.63655,77.623,256.107,-84.9954,-26.6412,4.00677,33.6231,89.5259,
GYRO Z,5,joueur_64,match_20230305,MT2,9.5472,61.0265,-0.602851,10.6963,61.7688,179.18,-47.5302,-10.4614,11.5257,31.2513,64.2368,
NormeGradAcc,5,joueur_64,match_20230305,MT2,0.0401645,0.0525064,1.9914,4.91219,0.0661068,0.151497,0.00210821,0.00531796,0.0152289,0.0588236,0.12021,0.13508403361344537
NormeGradGyro,5,joueur_64,match_20230305,MT2,4.5944,5.97969,3.30867,17.191,7.5409,15.0834,0.422299,1.05017,2.35854,6.14692,10.8786,
ACC X,10,joueur_64,match_20230305,MT2,-0.0135237,0.440832,-0.378929,6.62831,0.44104,1.34183,-0.444012,-0.236204,-0.022464,0.204695,0.45738,
ACC Y,10,joueur_64,match_20230305,MT2,-0.850998,0.825979,-0.350372,-0.00039728,1.18593,2.76612,-2.07307,-1.26022,-0.847918,-0.266976,0.253938,
ACC Z,10,joueur_64,match_20230305,MT2,-0.477849,0.41554,-1.13429,3.76107,0.633256,1.25974,-0.997167,-0.684591,-0.404177,-0.210529,-0.0526033,
GYRO X,10,joueur_64,match_20230305,MT2,14.1209,55.3924,-0.0208035,8.9012,57.1639,161.973,-37.4263,-9.53448,13.9588,36.8781,66.0853,
GYRO Y,10,joueur_64,match_20230305,MT2,0.843375,101.112,0.138452,1.46019,101.116,330.963,-125.508,-58.044,1.56663,56.6525,126.806,
GYRO Z,10,joueur_64,match_20230305,MT2,10.4403,76.0853,0.158518,2.93002,76.7983,248.849,-74.8423,-23.7742,8.83279,42.8169,100.133,
NormeGradAcc,10,joueur_64,match_20230305,MT2,0.0679094,0.0583932,1.22422,1.90003,0.0895626,0.171912,0.00993748,0.0203525,0.0505023,0.103058,0.152775,0.2542997198879552
NormeGradGyro,10,joueur_64,match_20230305,MT2,7.15887,6.69627,2.40709,8.54023,9.80252,19.1732,1.46488,2.6611,5.28368,9.21173,15.1671,
ACC X,15,joueur_64,match_20230305,MT2,-0.0360246,0.353379,-0.533761,8.25878,0.355211,1.03594,-0.357394,-0.195442,-0.0564688,0.138261,0.32462,
ACC Y,15,joueur_64,match_20230305,MT2,-0.848427,0.672647,-0.278864,1.09987,1.08272,2.48381,-1.7213,-1.03259,-0.905649,-0.596817,0.122912,
ACC Z,15,joueur_64,match_20230305,MT2,-0.458111,0.364335,-1.36521,5.68553,0.585325,1.10245,-0.94639,-0.584073,-0.376639,-0.266983,-0.122501,
GYRO X,15,joueur_64,match_20230305,MT2,12.2053,44.4037,0.0843314,11.2707,46.0506,121.974,-26.2397,-3.66086,11.914,27.6051,50.9807,
GYRO Y,15,joueur_64,match_20230305,MT2,3.55407,83.0947,-0.195126,3.78573,83.1706,280.383,-97.5982,-27.8442,4.61967,34.1301,101.049,
GYRO Z,15,joueur_64,match_20230305,MT2,10.5492,60.3444,-0.385133,8.3865,61.2596,203.369,-54.508,-10.405,10.7732,30.9412,73.9978,
NormeGradAcc,15,joueur_64,match_20230305,MT2,0.0446445,0.0530144,1.54407,2.24124,0.0693085,0.154577,0.00156313,0.00556469,0.0198727,0.0705412,0.126554,0.15837535014005602
NormeGradGyro,15,joueur_64,match_20230305,MT2,4.83776,5.79992,2.68651,11.5658,7.55268,15.7577,0.369428,1.04078,2.65175,6.80161,11.5344,
ACC X,20,joueur_64,match_20230305,MT2,-0.0253751,0.342646,-0.242816,7.0427,0.343585,0.990924,-0.362624,-0.20119,-0.0299847,0.152317,0.308994,
ACC Y,20,joueur_64,match_20230305,MT2,-0.872049,0.629884,-0.259846,1.21841,1.07574,2.4279,-1.69163,-1.02699,-0.895481,-0.685813,0.0474795,
ACC Z,20,joueur_64,match_20230305,MT2,-0.442853,0.324676,-1.41979,5.5941,0.549121,1.04346,-0.857389,-0.538094,-0.382275,-0.281968,-0.121135,
GYRO X,20,joueur_64,match_20230305,MT2,12.706,39.7868,0.387833,12.8746,41.7665,111.341,-23.7096,-4.46091,11.7548,28.5233,50.6418,
GYRO Y,20,joueur_64,match_20230305,MT2,3.9839,81.5498,0.16128,3.39416,81.647,276.993,-93.254,-31.739,4.01897,38.5635,100.376,
GYRO Z,20,joueur_64,match_20230305,MT2,11.3837,55.0228,0.124114,3.58806,56.1881,192.114,-47.5085,-9.06161,10.6982,30.0059,72.8541,
NormeGradAcc,20,joueur_64,match_20230305,MT2,0.0422704,0.0503234,1.51212,1.76307,0.0657208,0.149569,0.00228935,0.00612309,0.017699,0.067014,0.121847,0.14326330532212886
NormeGradGyro,20,joueur_64,match_20230305,MT2,4.4798,5.03812,2.44603,9.19169,6.74176,14.0996,0.509484,1.11872,2.59916,6.29268,10.5324,
ACC X,25,joueur_64,match_20230305,MT2,0.0157084,0.342403,0.195605,4.30758,0.342763,1.02927,-0.337593,-0.180707,0.0150113,0.199413,0.366963,
ACC Y,25,joueur_64,match_20230305,MT2,-0.857131,0.663734,-0.172399,0.588629,1.08407,2.47187,-1.77857,-1.06723,-0.886117,-0.599921,0.125862,
ACC Z,25,joueur_64,match_20230305,MT2,-0.473506,0.339189,-1.62568,5.7955,0.582458,1.06794,-0.884975,-0.595719,-0.407531,-0.293362,-0.126256,
GYRO X,25,joueur_64,match_20230305,MT2,12.2584,41.7835,-0.00297072,8.82056,43.5445,119.506,-28.0695,-4.52708,12.5578,29.6468,50.984,
GYRO Y,25,joueur_64,match_20230305,MT2,4.36238,81.5854,-0.229312,3.15744,81.702,266.944,-92.4564,-34.1967,5.25399,43.2349,100.766,
GYRO Z,25,joueur_64,match_20230305,MT2,11.4761,60.11,0.257564,3.96889,61.1957,204.827,-56.4908,-13.2807,11.1945,35.0199,77.4751,
NormeGradAcc,25,joueur_64,match_20230305,MT2,0.0466552,0.0492049,1.24161,0.922852,0.0678074,0.145947,0.00287753,0.00741285,0.0255041,0.0751672,0.123471,0.15417366946778713
NormeGradGyro,25,joueur_64,match_20230305,MT2,4.86737,4.93517,2.12145,6.66774,6.93161,14.1261,0.631845,1.34061,3.2995,6.80333,11.0425,
ACC X,30,joueur_64,match_20230305,MT2,-0.0388064,0.305845,0.183339,6.09326,0.308297,0.893234,-0.356266,-0.202119,-0.0430779,0.123187,0.289388,
ACC Y,30,joueur_64,match_20230305,MT2,-0.88689,0.647393,-0.163367,1.03092,1.09804,2.45721,-1.73197,-1.09349,-0.913236,-0.670913,0.0738335,
ACC Z,30,joueur_64,match_20230305,MT2,-0.429034,0.305458,-1.64017,5.84102,0.526663,0.950943,-0.818036,-0.533621,-0.360358,-0.269523,-0.134433,
GYRO X,30,joueur_64,match_20230305,MT2,12.8191,34.4575,0.348495,8.38325,36.7648,100.013,-21.1318,-2.51992,12.385,27.3416,46.8273,
GYRO Y,30,joueur_64,match_20230305,MT2,4.24686,75.056,0.0747637,2.69791,75.176,254.486,-86.1367,-28.7917,5.46399,36.2194,91.3224,
GYRO Z,30,joueur_64,match_20230305,MT2,11.6745,52.1954,0.222086,4.09083,53.485,175.818,-44.4136,-10.5801,11.1466,31.7216,67.3773,
NormeGradAcc,30,joueur_64,match_20230305,MT2,0.0431496,0.0493754,1.6197,2.59061,0.065573,0.147099,0.00297351,0.0079704,0.0205267,0.0659593,0.120399,0.1392156862745098
NormeGradGyro,30,joueur_64,match_20230305,MT2,4.29149,4.56434,2.74743,13.4739,6.26498,12.4549,0.605659,1.28557,2.72381,5.91483,9.76174,
ACC X,35,joueur_64,match_20230305,MT2,-0.0231281,0.355804,0.176648,6.24917,0.356555,1.01868,-0.379061,-0.222594,-0.0304769,0.164739,0.348181,
ACC Y,35,joueur_64,match_20230305,MT2,-0.856776,0.72156,-0.21676,0.532305,1.12014,2.58006,-1.88619,-1.1589,-0.859929,-0.51117,0.176252,
ACC Z,35,joueur_64,match_20230305,MT2,-0.476122,0.374464,-1.63972,7.22143,0.605735,1.09379,-0.926356,-0.637445,-0.405862,-0.261177,-0.0993672,
GYRO X,35,joueur_64,match_20230305,MT2,12.5284,40.6029,-0.204685,11.0434,42.4918,112.703,-25.6862,-5.40061,12.9071,30.8592,50.3885,
GYRO Y,35,joueur_64,match_20230305,MT2,3.79297,88.0872,-0.203543,2.72108,88.1688,290.518,-105.036,-41.1284,4.45169,51.0408,110.092,
GYRO Z,35,joueur_64,match_20230305,MT2,10.0451,62.1824,-0.113555,3.45053,62.9885,208.857,-62.8306,-16.2452,9.78965,38.0084,83.3255,
NormeGradAcc,35,joueur_64,match_20230305,MT2,0.0529999,0.051196,1.35314,1.71975,0.0736887,0.152844,0.00680869,0.0138282,0.0316454,0.0809779,0.13119,0.17623249299719887
NormeGradGyro,35,joueur_64,match_20230305,MT2,5.26344,5.04356,3.05725,18.8483,7.28981,13.2974,1.01251,1.87688,3.84259,7.13849,10.7849,
ACC X,40,joueur_64,match_20230305,MT2,-0.0298129,0.336316,-0.0249849,7.04155,0.337635,0.972404,-0.363072,-0.215656,-0.0343722,0.150815,0.322337,
ACC Y,40,joueur_64,match_20230305,MT2,-0.882733,0.696876,-0.233566,0.515921,1.12466,2.55068,-1.85832,-1.15351,-0.887617,-0.596659,0.146568,
ACC Z,40,joueur_64,match_20230305,MT2,-0.44623,0.33545,-1.31967,4.50889,0.558255,1.03619,-0.87281,-0.598779,-0.374031,-0.251098,-0.104185,
GYRO X,40,joueur_64,match_20230305,MT2,12.7539,39.5898,0.282327,7.55083,41.5934,119.042,-26.1042,-5.06578,12.8354,29.3085,50.4611,
GYRO Y,40,joueur_64,match_20230305,MT2,9.01258,78.8587,0.108834,1.23624,79.372,270.102,-90.0683,-31.0686,6.92909,49.632,109.191,
GYRO Z,40,joueur_64,match_20230305,MT2,14.405,55.9688,0.323874,2.76003,57.7928,194.174,-50.7641,-11.7375,12.9546,38.2496,80.3466,
NormeGradAcc,40,joueur_64,match_20230305,MT2,0.0499624,0.050682,1.3342,1.31901,0.0711682,0.151811,0.00492098,0.0114423,0.027787,0.0775824,0.127948,0.16564425770308122
NormeGradGyro,40,joueur_64,match_20230305,MT2,4.98439,4.5806,2.00589,6.0743,6.76949,13.1798,0.925323,1.69869,3.56945,6.94926,10.708,
ACC X,45,joueur_64,match_20230305,MT2,-0.0205323,0.346203,-0.114666,9.9767,0.346812,0.99427,-0.37683,-0.21009,-0.0179505,0.160522,0.347398,
ACC Y,45,joueur_64,match_20230305,MT2,-0.875495,0.714757,-0.246072,0.275277,1.13021,2.58582,-1.90792,-1.17987,-0.872187,-0.524938,0.155355,
ACC Z,45,joueur_64,match_20230305,MT2,-0.451182,0.34984,-1.10414,4.23795,0.570923,1.08073,-0.900224,-0.627822,-0.388068,-0.238852,-0.0753858,
GYRO X,45,joueur_64,match_20230305,MT2,13.2477,44.6242,0.196255,10.5323,46.5491,126.044,-29.3578,-7.15545,13.0849,31.4731,55.8453,
GYRO Y,45,joueur_64,match_20230305,MT2,2.59823,88.2418,0.0419505,2.21907,88.2801,295.148,-105.459,-43.8999,1.53254,48.1285,113.19,
GYRO Z,45,joueur_64,match_20230305,MT2,11.8043,60.2813,0.368109,3.02636,61.4262,208.834,-57.9671,-15.8906,9.8515,36.8755,82.7341,
NormeGradAcc,45,joueur_64,match_20230305,MT2,0.0532959,0.0514916,1.37691,1.70038,0.0741069,0.155039,0.00738188,0.0145968,0.0316808,0.0814595,0.132555,0.17795518207282912
NormeGradGyro,45,joueur_64,match_20230305,MT2,5.58696,5.10643,2.39217,10.6708,7.569,14.4199,1.10108,1.99285,4.08625,7.666,11.5581,
ACC X,5,joueur_65,match_20230305,MT1,-0.0538874,0.320977,-0.400053,4.5104,0.325469,0.940042,-0.398592,-0.228387,-0.0677258,0.147647,0.299847,
ACC Y,5,joueur_65,match_20230305,MT1,-0.8354,0.703332,-0.307903,0.467845,1.09205,2.59376,-1.82571,-1.11756,-0.84903,-0.48394,0.146339,
ACC Z,5,joueur_65,match_20230305,MT1,-0.572686,0.405435,-0.835354,1.57321,0.701674,1.32213,-1.14534,-0.802383,-0.473406,-0.331113,-0.140395,
